trip_id,arrival_time,departure_time,start_pickup_drop_off_window,end_pickup_drop_off_window,stop_id,stop_sequence,pickup_type,drop_off_type,local_zone_id,stop_headsign,timepoint,pickup_booking_rule_id,drop_off_booking_rule_id
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467828_5,06:26:00,06:26:00,,,IDFM:462976,0,0,1,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467828_5,06:28:00,06:28:00,,,IDFM:22241,1,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467828_5,06:29:00,06:29:00,,,IDFM:463126,2,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467828_5,06:31:00,06:31:00,,,IDFM:463302,3,1,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467828_3,06:01:00,06:01:00,,,IDFM:462976,0,0,1,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467828_3,06:03:00,06:03:00,,,IDFM:22241,1,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467828_3,06:04:00,06:04:00,,,IDFM:463126,2,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467828_3,06:06:00,06:06:00,,,IDFM:463302,3,1,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:30:00,05:30:00,,,IDFM:22242,0,0,1,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:32:00,05:32:00,,,IDFM:22240,1,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:34:00,05:34:00,,,IDFM:463301,2,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:36:00,05:36:00,,,IDFM:22239,3,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:38:00,05:38:00,,,IDFM:22243,4,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:40:00,05:40:00,,,IDFM:462977,5,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:42:00,05:42:00,,,IDFM:462951,6,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:43:00,05:43:00,,,IDFM:22228,7,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:45:00,05:45:00,,,IDFM:478395,8,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:46:00,05:46:00,,,IDFM:463253,9,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:48:00,05:48:00,,,IDFM:463066,10,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:49:00,05:49:00,,,IDFM:462970,11,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:52:00,05:52:00,,,IDFM:474397,12,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:54:00,05:54:00,,,IDFM:463011,13,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:56:00,05:56:00,,,IDFM:22185,14,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:57:00,05:57:00,,,IDFM:463320,15,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:58:00,05:58:00,,,IDFM:463303,16,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,05:59:00,05:59:00,,,IDFM:463083,17,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,06:01:00,06:01:00,,,IDFM:462954,18,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,06:02:00,06:02:00,,,IDFM:463184,19,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,06:04:00,06:04:00,,,IDFM:463229,20,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,06:05:00,06:05:00,,,IDFM:22223,21,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,06:07:00,06:07:00,,,IDFM:22221,22,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,06:08:00,06:08:00,,,IDFM:22235,23,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,06:10:00,06:10:00,,,IDFM:22236,24,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_1,06:12:00,06:12:00,,,IDFM:463087,25,1,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,05:38:00,05:38:00,,,IDFM:22242,0,0,1,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,05:40:00,05:40:00,,,IDFM:22240,1,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,05:42:00,05:42:00,,,IDFM:463301,2,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,05:44:00,05:44:00,,,IDFM:22239,3,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,05:46:00,05:46:00,,,IDFM:22243,4,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,05:48:00,05:48:00,,,IDFM:462977,5,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,05:50:00,05:50:00,,,IDFM:462951,6,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,05:51:00,05:51:00,,,IDFM:22228,7,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,05:53:00,05:53:00,,,IDFM:478395,8,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,05:54:00,05:54:00,,,IDFM:463253,9,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,05:56:00,05:56:00,,,IDFM:463066,10,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,05:57:00,05:57:00,,,IDFM:462970,11,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:00:00,06:00:00,,,IDFM:474397,12,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:02:00,06:02:00,,,IDFM:463011,13,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:04:00,06:04:00,,,IDFM:22185,14,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:05:00,06:05:00,,,IDFM:463320,15,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:06:00,06:06:00,,,IDFM:463303,16,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:07:00,06:07:00,,,IDFM:463083,17,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:09:00,06:09:00,,,IDFM:462954,18,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:10:00,06:10:00,,,IDFM:463184,19,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:12:00,06:12:00,,,IDFM:463229,20,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:13:00,06:13:00,,,IDFM:22223,21,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:15:00,06:15:00,,,IDFM:22221,22,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:16:00,06:16:00,,,IDFM:22235,23,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:18:00,06:18:00,,,IDFM:22236,24,0,0,,,1,,
IDFM:RATP:158559-C01383-COU_RATP_5101530_2467830_2,06:20:00,06:20:00,,,IDFM:463087,25,1,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:18:00,19:18:00,,,IDFM:22242,0,0,1,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:19:00,19:19:00,,,IDFM:22240,1,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:21:00,19:21:00,,,IDFM:463301,2,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:24:00,19:24:00,,,IDFM:22239,3,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:26:00,19:26:00,,,IDFM:22243,4,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:27:00,19:27:00,,,IDFM:462977,5,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:29:00,19:29:00,,,IDFM:462951,6,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:30:00,19:30:00,,,IDFM:22228,7,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:32:00,19:32:00,,,IDFM:478395,8,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:33:00,19:33:00,,,IDFM:463253,9,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:35:00,19:35:00,,,IDFM:463066,10,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:37:00,19:37:00,,,IDFM:462970,11,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:39:00,19:39:00,,,IDFM:474397,12,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:41:00,19:41:00,,,IDFM:463011,13,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:42:00,19:42:00,,,IDFM:22185,14,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:44:00,19:44:00,,,IDFM:463320,15,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:45:00,19:45:00,,,IDFM:463303,16,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:46:00,19:46:00,,,IDFM:463083,17,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:48:00,19:48:00,,,IDFM:462954,18,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:49:00,19:49:00,,,IDFM:463184,19,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:51:00,19:51:00,,,IDFM:463229,20,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:52:00,19:52:00,,,IDFM:22223,21,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:54:00,19:54:00,,,IDFM:22221,22,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:55:00,19:55:00,,,IDFM:22235,23,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:57:00,19:57:00,,,IDFM:22236,24,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_189,19:58:00,19:58:00,,,IDFM:463087,25,1,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:25:00,07:25:00,,,IDFM:22242,0,0,1,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:26:00,07:26:00,,,IDFM:22240,1,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:28:00,07:28:00,,,IDFM:463301,2,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:31:00,07:31:00,,,IDFM:22239,3,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:32:00,07:32:00,,,IDFM:22243,4,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:34:00,07:34:00,,,IDFM:462977,5,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:36:00,07:36:00,,,IDFM:462951,6,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:37:00,07:37:00,,,IDFM:22228,7,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:39:00,07:39:00,,,IDFM:478395,8,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:40:00,07:40:00,,,IDFM:463253,9,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:42:00,07:42:00,,,IDFM:463066,10,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:44:00,07:44:00,,,IDFM:462970,11,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:46:00,07:46:00,,,IDFM:474397,12,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:48:00,07:48:00,,,IDFM:463011,13,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:50:00,07:50:00,,,IDFM:22185,14,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:51:00,07:51:00,,,IDFM:463320,15,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:52:00,07:52:00,,,IDFM:463303,16,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:53:00,07:53:00,,,IDFM:463083,17,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:55:00,07:55:00,,,IDFM:462954,18,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:57:00,07:57:00,,,IDFM:463184,19,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:58:00,07:58:00,,,IDFM:463229,20,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,07:59:00,07:59:00,,,IDFM:22223,21,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,08:01:00,08:01:00,,,IDFM:22221,22,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,08:02:00,08:02:00,,,IDFM:22235,23,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,08:04:00,08:04:00,,,IDFM:22236,24,0,0,,,1,,
IDFM:RATP:178016-C01383-COU_RATP_5120308_2467830_25,08:06:00,08:06:00,,,IDFM:463087,25,1,0,,,1,,
