route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_179,Saint-Denis-Université,,1,,,2,0
IDFM:C01094,IDFM:1,IDFM:RATP:152619-C01094-COU_RATP_5109832_3223353_52,Laplace RER,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_80,Saint-Denis-Université,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1409-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_61,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_76,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3844-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_152,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_17,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_136,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_182,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_171,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_90,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_115,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1970-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_71,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_172,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_170,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_137,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_25,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_109,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_169,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_139,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_118,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_151,Saint-Denis-Université,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1416-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_70,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_33,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_62,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_189,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_20,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_177,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_30,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_66,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_11,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_181,Saint-Denis-Université,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1418-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_52,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_147,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_32,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3840-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_35,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_21,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_59,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_84,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_51,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_31,Saint-Denis-Université,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1420-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_183,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_113,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_65,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1834-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_140,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_68,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_24,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_46,Saint-Denis-Université,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3836-260,Pontoise Gare,,1,,,1,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3828-260,Pontoise Gare,,1,,,1,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3824-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_103,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_94,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_164,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_55,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_146,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_87,Saint-Denis-Université,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1422-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_89,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_149,Saint-Denis-Université,,1,,,2,0
IDFM:C01094,IDFM:1,IDFM:RATP:152619-C01094-COU_RATP_5109832_3223353_4,Laplace RER,,1,,,1,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1424-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_12,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_143,Saint-Denis-Université,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1438-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3799-260,Pontoise Gare,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_185,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_188,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_155,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_22,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467827_106,Saint-Denis-Université,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_187,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_65,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_49,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_93,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_34,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3711-260,Neuville RER,,0,,,1,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1367-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3707-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_168,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_63,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_66,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_137,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_24,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_115,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_26,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_32,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_29,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01094,IDFM:1,IDFM:RATP:152619-C01094-COU_RATP_5109832_3223353_39,Laplace RER,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_46,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_119,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_163,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3702-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_158,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_148,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3698-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_37,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_7,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_17,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1372-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3694-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_102,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_183,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_98,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_112,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3690-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_54,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_167,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_105,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_149,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1399-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_90,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3686-260,Neuville RER,,0,,,1,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3682-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_143,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_58,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_109,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_104,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_135,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_62,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_56,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3153-260,Neuville RER,,0,,,1,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1401-260,Gare de Villeparisis Mitry-le-Neuf,,0,,,0,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3149-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_147,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_153,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_186,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_162,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_78,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_182,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-3145-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_179,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_188,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C00198,IDFM:1,IDFM:KRE8:183627-C00198-1271-260,Collège Langevin/Lycée Balzac,,0,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_75,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_116,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_157,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_96,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_60,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_154,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_76,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C00028,IDFM:1,IDFM:N4_MOBILITES:167436-C00028-19534823,Collège Delacroix,,0,,,0,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1980-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_138,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01094,IDFM:1,IDFM:RATP:152619-C01094-COU_RATP_5109832_3223353_20,Laplace RER,,1,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_144,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1976-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_83,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_41,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_57,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_86,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_73,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_45,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_152,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_55,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1972-260,Neuville RER,,0,,,1,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1968-260,Neuville RER,,0,,,1,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1836-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_100,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_108,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_27,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_99,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_95,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_79,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_8,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1832-260,Neuville RER,,0,,,1,0
IDFM:C00199,IDFM:1,IDFM:KRE8:183627-C00199-1476-260,Place Jacques Chirac - Gare,,1,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_185,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_28,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_50,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_117,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1657-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_9,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1653-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_74,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_70,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C00199,IDFM:1,IDFM:KRE8:183627-C00199-1477-260,Place Jacques Chirac - Gare,,1,,,0,0
IDFM:C00199,IDFM:1,IDFM:KRE8:183627-C00199-1478-260,Place Jacques Chirac - Gare,,1,,,0,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_141,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_178,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_177,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C02085,IDFM:1,IDFM:FSO:184463-C02085-1649-260,Neuville RER,,0,,,1,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_173,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_174,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_69,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_82,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_30,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C01383,IDFM:1,IDFM:RATP:178016-C01383-COU_RATP_5120308_2467826_180,Asnières-Gennevilliers Les Courtilles,,1,,,2,0
IDFM:C00199,IDFM:1,IDFM:KRE8:183627-C00199-1479-260,Place Jacques Chirac - Gare,,1,,,0,0
